filename,width,height,class,xmin,ymin,xmax,ymax
aug1_hflip_14_006_1_0051.bmp,512,512,Stenosis,133,295,191,376
aug2_vflip_14_006_1_0051.bmp,512,512,Stenosis,321,136,379,217
aug3_brt_14_006_1_0051.bmp,512,512,Stenosis,321,295,379,376
orig_14_057_3_0088.bmp,512,512,Stenosis,194,72,226,99
aug1_hflip_14_057_3_0088.bmp,512,512,Stenosis,286,72,318,99
aug2_vflip_14_057_3_0088.bmp,512,512,Stenosis,194,413,226,440
aug3_brt_14_057_3_0088.bmp,512,512,Stenosis,194,72,226,99
orig_14_087_3_0035.bmp,512,512,Stenosis,158,32,202,54
aug1_hflip_14_087_3_0035.bmp,512,512,Stenosis,310,32,354,54
aug2_vflip_14_087_3_0035.bmp,512,512,Stenosis,158,458,202,480
aug3_brt_14_087_3_0035.bmp,512,512,Stenosis,158,32,202,54
orig_14_002_8_0020.bmp,512,512,Stenosis,223,143,254,166
aug1_hflip_14_002_8_0020.bmp,512,512,Stenosis,258,143,289,166
aug2_vflip_14_002_8_0020.bmp,512,512,Stenosis,223,346,254,369
aug3_brt_14_002_8_0020.bmp,512,512,Stenosis,223,143,254,166
orig_14_026_3_0078.bmp,512,512,Stenosis,143,176,168,213
aug1_hflip_14_026_3_0078.bmp,512,512,Stenosis,344,176,369,213
aug2_vflip_14_026_3_0078.bmp,512,512,Stenosis,143,299,168,336
aug3_brt_14_026_3_0078.bmp,512,512,Stenosis,143,176,168,213
orig_14_042_2_0074.bmp,512,512,Stenosis,104,131,119,145
aug1_hflip_14_042_2_0074.bmp,512,512,Stenosis,393,131,408,145
aug2_vflip_14_042_2_0074.bmp,512,512,Stenosis,104,367,119,381
aug3_brt_14_042_2_0074.bmp,512,512,Stenosis,104,131,119,145
orig_14_022_6_0064.bmp,512,512,Stenosis,97,176,119,239
aug1_hflip_14_022_6_0064.bmp,512,512,Stenosis,393,176,415,239
aug2_vflip_14_022_6_0064.bmp,512,512,Stenosis,97,273,119,336
aug3_brt_14_022_6_0064.bmp,512,512,Stenosis,97,176,119,239
orig_14_029_2_0036.bmp,512,512,Stenosis,140,188,167,224
aug1_hflip_14_029_2_0036.bmp,512,512,Stenosis,345,188,372,224
aug2_vflip_14_029_2_0036.bmp,512,512,Stenosis,140,288,167,324
aug3_brt_14_029_2_0036.bmp,512,512,Stenosis,140,188,167,224
orig_14_021_35_0022.bmp,512,512,Stenosis,360,114,380,145
aug1_hflip_14_021_35_0022.bmp,512,512,Stenosis,132,114,152,145
aug2_vflip_14_021_35_0022.bmp,512,512,Stenosis,360,367,380,398
aug3_brt_14_021_35_0022.bmp,512,512,Stenosis,360,114,380,145
orig_14_081_7_0045.bmp,512,512,Stenosis,222,181,240,227
aug1_hflip_14_081_7_0045.bmp,512,512,Stenosis,272,181,290,227
aug2_vflip_14_081_7_0045.bmp,512,512,Stenosis,222,285,240,331
aug3_brt_14_081_7_0045.bmp,512,512,Stenosis,222,181,240,227
orig_14_032_6_0067.bmp,512,512,Stenosis,274,147,292,171
aug1_hflip_14_032_6_0067.bmp,512,512,Stenosis,220,147,238,171
aug2_vflip_14_032_6_0067.bmp,512,512,Stenosis,274,341,292,365
aug3_brt_14_032_6_0067.bmp,512,512,Stenosis,274,147,292,171
orig_14_007_10_0050.bmp,512,512,Stenosis,260,81,286,109
aug1_hflip_14_007_10_0050.bmp,512,512,Stenosis,226,81,252,109
aug2_vflip_14_007_10_0050.bmp,512,512,Stenosis,260,403,286,431
aug3_brt_14_007_10_0050.bmp,512,512,Stenosis,260,81,286,109
orig_14_028_2_0063.bmp,512,512,Stenosis,167,50,208,85
aug1_hflip_14_028_2_0063.bmp,512,512,Stenosis,304,50,345,85
aug2_vflip_14_028_2_0063.bmp,512,512,Stenosis,167,427,208,462
aug3_brt_14_028_2_0063.bmp,512,512,Stenosis,167,50,208,85
orig_14_085_4_0043.bmp,512,512,Stenosis,206,78,261,105
aug1_hflip_14_085_4_0043.bmp,512,512,Stenosis,251,78,306,105
aug2_vflip_14_085_4_0043.bmp,512,512,Stenosis,206,407,261,434
aug3_brt_14_085_4_0043.bmp,512,512,Stenosis,206,78,261,105
orig_14_083_1_0041.bmp,512,512,Stenosis,154,69,221,89
aug1_hflip_14_083_1_0041.bmp,512,512,Stenosis,291,69,358,89
aug2_vflip_14_083_1_0041.bmp,512,512,Stenosis,154,423,221,443
aug3_brt_14_083_1_0041.bmp,512,512,Stenosis,154,69,221,89
orig_14_029_4_0098.bmp,512,512,Stenosis,315,147,344,179
aug1_hflip_14_029_4_0098.bmp,512,512,Stenosis,168,147,197,179
aug2_vflip_14_029_4_0098.bmp,512,512,Stenosis,315,333,344,365
aug3_brt_14_029_4_0098.bmp,512,512,Stenosis,315,147,344,179
orig_14_031_5_0050.bmp,512,512,Stenosis,295,124,319,145
aug1_hflip_14_031_5_0050.bmp,512,512,Stenosis,193,124,217,145
aug2_vflip_14_031_5_0050.bmp,512,512,Stenosis,295,367,319,388
aug3_brt_14_031_5_0050.bmp,512,512,Stenosis,295,124,319,145
orig_14_057_2_0053.bmp,512,512,Stenosis,210,82,236,107
aug1_hflip_14_057_2_0053.bmp,512,512,Stenosis,276,82,302,107
aug2_vflip_14_057_2_0053.bmp,512,512,Stenosis,210,405,236,430
aug3_brt_14_057_2_0053.bmp,512,512,Stenosis,210,82,236,107
orig_14_024_5_0038.bmp,512,512,Stenosis,285,51,314,81
aug1_hflip_14_024_5_0038.bmp,512,512,Stenosis,198,51,227,81
aug2_vflip_14_024_5_0038.bmp,512,512,Stenosis,285,431,314,461
aug3_brt_14_024_5_0038.bmp,512,512,Stenosis,285,51,314,81
orig_14_083_6_0034.bmp,512,512,Stenosis,144,160,171,179
aug1_hflip_14_083_6_0034.bmp,512,512,Stenosis,341,160,368,179
aug2_vflip_14_083_6_0034.bmp,512,512,Stenosis,144,333,171,352
aug3_brt_14_083_6_0034.bmp,512,512,Stenosis,144,160,171,179
orig_14_044_1_0046.bmp,512,512,Stenosis,124,109,141,127
aug1_hflip_14_044_1_0046.bmp,512,512,Stenosis,371,109,388,127
aug2_vflip_14_044_1_0046.bmp,512,512,Stenosis,124,385,141,403
aug3_brt_14_044_1_0046.bmp,512,512,Stenosis,124,109,141,127
orig_14_024_6_0047.bmp,512,512,Stenosis,204,112,229,133
aug1_hflip_14_024_6_0047.bmp,512,512,Stenosis,283,112,308,133
aug2_vflip_14_024_6_0047.bmp,512,512,Stenosis,204,379,229,400
aug3_brt_14_024_6_0047.bmp,512,512,Stenosis,204,112,229,133
orig_14_051_6_0032.bmp,512,512,Stenosis,257,147,282,194
aug1_hflip_14_051_6_0032.bmp,512,512,Stenosis,230,147,255,194
aug2_vflip_14_051_6_0032.bmp,512,512,Stenosis,257,318,282,365
aug3_brt_14_051_6_0032.bmp,512,512,Stenosis,257,147,282,194
orig_14_049_1_0030.bmp,512,512,Stenosis,213,99,230,109
aug1_hflip_14_049_1_0030.bmp,512,512,Stenosis,282,99,299,109
aug2_vflip_14_049_1_0030.bmp,512,512,Stenosis,213,403,230,413
aug3_brt_14_049_1_0030.bmp,512,512,Stenosis,213,99,230,109
orig_14_095_8_0053.bmp,512,512,Stenosis,119,103,142,117
aug1_hflip_14_095_8_0053.bmp,512,512,Stenosis,370,103,393,117
aug2_vflip_14_095_8_0053.bmp,512,512,Stenosis,119,395,142,409
aug3_brt_14_095_8_0053.bmp,512,512,Stenosis,119,103,142,117
orig_14_059_2_0053.bmp,512,512,Stenosis,115,89,152,106
aug1_hflip_14_059_2_0053.bmp,512,512,Stenosis,360,89,397,106
aug2_vflip_14_059_2_0053.bmp,512,512,Stenosis,115,406,152,423
aug3_brt_14_059_2_0053.bmp,512,512,Stenosis,115,89,152,106
orig_14_039_5_0034.bmp,512,512,Stenosis,123,32,147,50
aug1_hflip_14_039_5_0034.bmp,512,512,Stenosis,365,32,389,50
aug2_vflip_14_039_5_0034.bmp,512,512,Stenosis,123,462,147,480
aug3_brt_14_039_5_0034.bmp,512,512,Stenosis,123,32,147,50
orig_14_046_3_0025.bmp,512,512,Stenosis,149,141,163,156
aug1_hflip_14_046_3_0025.bmp,512,512,Stenosis,349,141,363,156
aug2_vflip_14_046_3_0025.bmp,512,512,Stenosis,149,356,163,371
aug3_brt_14_046_3_0025.bmp,512,512,Stenosis,149,141,163,156
orig_14_094_2_0050.bmp,512,512,Stenosis,141,121,163,137
aug1_hflip_14_094_2_0050.bmp,512,512,Stenosis,349,121,371,137
aug2_vflip_14_094_2_0050.bmp,512,512,Stenosis,141,375,163,391
aug3_brt_14_094_2_0050.bmp,512,512,Stenosis,141,121,163,137
orig_14_084_5_0043.bmp,512,512,Stenosis,170,102,216,118
aug1_hflip_14_084_5_0043.bmp,512,512,Stenosis,296,102,342,118
aug2_vflip_14_084_5_0043.bmp,512,512,Stenosis,170,394,216,410
aug3_brt_14_084_5_0043.bmp,512,512,Stenosis,170,102,216,118
orig_14_046_6_0037.bmp,512,512,Stenosis,129,143,143,161
aug1_hflip_14_046_6_0037.bmp,512,512,Stenosis,369,143,383,161
aug2_vflip_14_046_6_0037.bmp,512,512,Stenosis,129,351,143,369
aug3_brt_14_046_6_0037.bmp,512,512,Stenosis,129,143,143,161
orig_14_007_10_0096.bmp,512,512,Stenosis,283,103,307,128
aug1_hflip_14_007_10_0096.bmp,512,512,Stenosis,205,103,229,128
aug2_vflip_14_007_10_0096.bmp,512,512,Stenosis,283,384,307,409
aug3_brt_14_007_10_0096.bmp,512,512,Stenosis,283,103,307,128
orig_14_039_4_0041.bmp,512,512,Stenosis,192,142,208,155
aug1_hflip_14_039_4_0041.bmp,512,512,Stenosis,304,142,320,155
aug2_vflip_14_039_4_0041.bmp,512,512,Stenosis,192,357,208,370
aug3_brt_14_039_4_0041.bmp,512,512,Stenosis,192,142,208,155
orig_14_087_2_0079.bmp,512,512,Stenosis,167,174,224,195
aug1_hflip_14_087_2_0079.bmp,512,512,Stenosis,288,174,345,195
aug2_vflip_14_087_2_0079.bmp,512,512,Stenosis,167,317,224,338
aug3_brt_14_087_2_0079.bmp,512,512,Stenosis,167,174,224,195
orig_14_003_1_0025.bmp,512,512,Stenosis,167,262,211,300
aug1_hflip_14_003_1_0025.bmp,512,512,Stenosis,301,262,345,300
aug2_vflip_14_003_1_0025.bmp,512,512,Stenosis,167,212,211,250
aug3_brt_14_003_1_0025.bmp,512,512,Stenosis,167,262,211,300
orig_14_021_31_0030.bmp,512,512,Stenosis,138,179,161,201
aug1_hflip_14_021_31_0030.bmp,512,512,Stenosis,351,179,374,201
aug2_vflip_14_021_31_0030.bmp,512,512,Stenosis,138,311,161,333
aug3_brt_14_021_31_0030.bmp,512,512,Stenosis,138,179,161,201
orig_14_031_7_0056.bmp,512,512,Stenosis,273,117,295,134
aug1_hflip_14_031_7_0056.bmp,512,512,Stenosis,217,117,239,134
aug2_vflip_14_031_7_0056.bmp,512,512,Stenosis,273,378,295,395
aug3_brt_14_031_7_0056.bmp,512,512,Stenosis,273,117,295,134
orig_14_040_2_0025.bmp,512,512,Stenosis,289,344,305,374
aug1_hflip_14_040_2_0025.bmp,512,512,Stenosis,207,344,223,374
aug2_vflip_14_040_2_0025.bmp,512,512,Stenosis,289,138,305,168
aug3_brt_14_040_2_0025.bmp,512,512,Stenosis,289,344,305,374
orig_14_015_1_0057.bmp,512,512,Stenosis,134,112,179,131
aug1_hflip_14_015_1_0057.bmp,512,512,Stenosis,333,112,378,131
aug2_vflip_14_015_1_0057.bmp,512,512,Stenosis,134,381,179,400
aug3_brt_14_015_1_0057.bmp,512,512,Stenosis,134,112,179,131
orig_14_076_3_0017.bmp,512,512,Stenosis,220,190,277,204
aug1_hflip_14_076_3_0017.bmp,512,512,Stenosis,235,190,292,204
aug2_vflip_14_076_3_0017.bmp,512,512,Stenosis,220,308,277,322
aug3_brt_14_076_3_0017.bmp,512,512,Stenosis,220,190,277,204
orig_14_085_2_0038.bmp,512,512,Stenosis,224,47,277,78
aug1_hflip_14_085_2_0038.bmp,512,512,Stenosis,235,47,288,78
aug2_vflip_14_085_2_0038.bmp,512,512,Stenosis,224,434,277,465
aug3_brt_14_085_2_0038.bmp,512,512,Stenosis,224,47,277,78
orig_14_062_5_0046.bmp,512,512,Stenosis,66,231,88,271
aug1_hflip_14_062_5_0046.bmp,512,512,Stenosis,424,231,446,271
aug2_vflip_14_062_5_0046.bmp,512,512,Stenosis,66,241,88,281
aug3_brt_14_062_5_0046.bmp,512,512,Stenosis,66,231,88,271
orig_14_053_4_0064.bmp,512,512,Stenosis,262,116,291,135
aug1_hflip_14_053_4_0064.bmp,512,512,Stenosis,221,116,250,135
aug2_vflip_14_053_4_0064.bmp,512,512,Stenosis,262,377,291,396
aug3_brt_14_053_4_0064.bmp,512,512,Stenosis,262,116,291,135
orig_14_050_8_0023.bmp,512,512,Stenosis,171,149,224,166
aug1_hflip_14_050_8_0023.bmp,512,512,Stenosis,288,149,341,166
aug2_vflip_14_050_8_0023.bmp,512,512,Stenosis,171,346,224,363
aug3_brt_14_050_8_0023.bmp,512,512,Stenosis,171,149,224,166
orig_14_088_8_0075.bmp,512,512,Stenosis,338,174,380,192
aug1_hflip_14_088_8_0075.bmp,512,512,Stenosis,132,174,174,192
aug2_vflip_14_088_8_0075.bmp,512,512,Stenosis,338,320,380,338
aug3_brt_14_088_8_0075.bmp,512,512,Stenosis,338,174,380,192
orig_14_024_5_0067.bmp,512,512,Stenosis,297,35,321,69
aug1_hflip_14_024_5_0067.bmp,512,512,Stenosis,191,35,215,69
aug2_vflip_14_024_5_0067.bmp,512,512,Stenosis,297,443,321,477
aug3_brt_14_024_5_0067.bmp,512,512,Stenosis,297,35,321,69
orig_14_095_4_0043.bmp,512,512,Stenosis,41,285,85,307
aug1_hflip_14_095_4_0043.bmp,512,512,Stenosis,427,285,471,307
aug2_vflip_14_095_4_0043.bmp,512,512,Stenosis,41,205,85,227
aug3_brt_14_095_4_0043.bmp,512,512,Stenosis,41,285,85,307
orig_14_024_3_0013.bmp,512,512,Stenosis,218,195,232,215
aug1_hflip_14_024_3_0013.bmp,512,512,Stenosis,280,195,294,215
aug2_vflip_14_024_3_0013.bmp,512,512,Stenosis,218,297,232,317
aug3_brt_14_024_3_0013.bmp,512,512,Stenosis,218,195,232,215
orig_14_069_1_0064.bmp,512,512,Stenosis,138,164,166,182
aug1_hflip_14_069_1_0064.bmp,512,512,Stenosis,346,164,374,182
aug2_vflip_14_069_1_0064.bmp,512,512,Stenosis,138,330,166,348
aug3_brt_14_069_1_0064.bmp,512,512,Stenosis,138,164,166,182
orig_14_046_5_0065.bmp,512,512,Stenosis,345,157,360,174
aug1_hflip_14_046_5_0065.bmp,512,512,Stenosis,152,157,167,174
aug2_vflip_14_046_5_0065.bmp,512,512,Stenosis,345,338,360,355
aug3_brt_14_046_5_0065.bmp,512,512,Stenosis,345,157,360,174
orig_14_007_8_0037.bmp,512,512,Stenosis,267,84,293,113
aug1_hflip_14_007_8_0037.bmp,512,512,Stenosis,219,84,245,113
aug2_vflip_14_007_8_0037.bmp,512,512,Stenosis,267,399,293,428
aug3_brt_14_007_8_0037.bmp,512,512,Stenosis,267,84,293,113
orig_14_096_3_0075.bmp,512,512,Stenosis,181,115,211,133
aug1_hflip_14_096_3_0075.bmp,512,512,Stenosis,301,115,331,133
aug2_vflip_14_096_3_0075.bmp,512,512,Stenosis,181,379,211,397
aug3_brt_14_096_3_0075.bmp,512,512,Stenosis,181,115,211,133
orig_14_048_2_0026.bmp,512,512,Stenosis,116,144,129,164
aug1_hflip_14_048_2_0026.bmp,512,512,Stenosis,383,144,396,164
aug2_vflip_14_048_2_0026.bmp,512,512,Stenosis,116,348,129,368
aug3_brt_14_048_2_0026.bmp,512,512,Stenosis,116,144,129,164
orig_14_092_1_0038.bmp,512,512,Stenosis,182,124,208,150
aug1_hflip_14_092_1_0038.bmp,512,512,Stenosis,304,124,330,150
aug2_vflip_14_092_1_0038.bmp,512,512,Stenosis,182,362,208,388
aug3_brt_14_092_1_0038.bmp,512,512,Stenosis,182,124,208,150
orig_14_028_1_0078.bmp,512,512,Stenosis,136,119,177,144
aug1_hflip_14_028_1_0078.bmp,512,512,Stenosis,335,119,376,144
aug2_vflip_14_028_1_0078.bmp,512,512,Stenosis,136,368,177,393
aug3_brt_14_028_1_0078.bmp,512,512,Stenosis,136,119,177,144
orig_14_031_5_0029.bmp,512,512,Stenosis,304,113,327,138
aug1_hflip_14_031_5_0029.bmp,512,512,Stenosis,185,113,208,138
aug2_vflip_14_031_5_0029.bmp,512,512,Stenosis,304,374,327,399
aug3_brt_14_031_5_0029.bmp,512,512,Stenosis,304,113,327,138
orig_14_042_1_0042.bmp,512,512,Stenosis,148,188,166,209
aug1_hflip_14_042_1_0042.bmp,512,512,Stenosis,346,188,364,209
aug2_vflip_14_042_1_0042.bmp,512,512,Stenosis,148,303,166,324
aug3_brt_14_042_1_0042.bmp,512,512,Stenosis,148,188,166,209
orig_14_046_3_0053.bmp,512,512,Stenosis,142,130,159,142
aug1_hflip_14_046_3_0053.bmp,512,512,Stenosis,353,130,370,142
aug2_vflip_14_046_3_0053.bmp,512,512,Stenosis,142,370,159,382
aug3_brt_14_046_3_0053.bmp,512,512,Stenosis,142,130,159,142
orig_14_040_7_0005.bmp,512,512,Stenosis,55,192,90,222
aug1_hflip_14_040_7_0005.bmp,512,512,Stenosis,422,192,457,222
aug2_vflip_14_040_7_0005.bmp,512,512,Stenosis,55,290,90,320
aug3_brt_14_040_7_0005.bmp,512,512,Stenosis,55,192,90,222
orig_14_096_4_0046.bmp,512,512,Stenosis,137,120,176,140
aug1_hflip_14_096_4_0046.bmp,512,512,Stenosis,336,120,375,140
aug2_vflip_14_096_4_0046.bmp,512,512,Stenosis,137,372,176,392
aug3_brt_14_096_4_0046.bmp,512,512,Stenosis,137,120,176,140
orig_14_007_3_0074.bmp,512,512,Stenosis,266,123,294,149
aug1_hflip_14_007_3_0074.bmp,512,512,Stenosis,218,123,246,149
aug2_vflip_14_007_3_0074.bmp,512,512,Stenosis,266,363,294,389
aug3_brt_14_007_3_0074.bmp,512,512,Stenosis,266,123,294,149
orig_14_087_3_0058.bmp,512,512,Stenosis,160,40,209,62
aug1_hflip_14_087_3_0058.bmp,512,512,Stenosis,303,40,352,62
aug2_vflip_14_087_3_0058.bmp,512,512,Stenosis,160,450,209,472
aug3_brt_14_087_3_0058.bmp,512,512,Stenosis,160,40,209,62
orig_14_048_1_0039.bmp,512,512,Stenosis,146,224,163,240
aug1_hflip_14_048_1_0039.bmp,512,512,Stenosis,349,224,366,240
aug2_vflip_14_048_1_0039.bmp,512,512,Stenosis,146,272,163,288
aug3_brt_14_048_1_0039.bmp,512,512,Stenosis,146,224,163,240
orig_14_024_2_0058.bmp,512,512,Stenosis,138,65,163,88
aug1_hflip_14_024_2_0058.bmp,512,512,Stenosis,349,65,374,88
aug2_vflip_14_024_2_0058.bmp,512,512,Stenosis,138,424,163,447
aug3_brt_14_024_2_0058.bmp,512,512,Stenosis,138,65,163,88
orig_14_088_3_0051.bmp,512,512,Stenosis,295,167,320,220
aug1_hflip_14_088_3_0051.bmp,512,512,Stenosis,192,167,217,220
aug2_vflip_14_088_3_0051.bmp,512,512,Stenosis,295,292,320,345
aug3_brt_14_088_3_0051.bmp,512,512,Stenosis,295,167,320,220
orig_14_096_4_0068.bmp,512,512,Stenosis,133,136,170,156
aug1_hflip_14_096_4_0068.bmp,512,512,Stenosis,342,136,379,156
aug2_vflip_14_096_4_0068.bmp,512,512,Stenosis,133,356,170,376
aug3_brt_14_096_4_0068.bmp,512,512,Stenosis,133,136,170,156
orig_14_046_3_0039.bmp,512,512,Stenosis,120,128,133,138
aug1_hflip_14_046_3_0039.bmp,512,512,Stenosis,379,128,392,138
aug2_vflip_14_046_3_0039.bmp,512,512,Stenosis,120,374,133,384
aug3_brt_14_046_3_0039.bmp,512,512,Stenosis,120,128,133,138
orig_14_050_9_0019.bmp,512,512,Stenosis,255,128,270,160
aug1_hflip_14_050_9_0019.bmp,512,512,Stenosis,242,128,257,160
aug2_vflip_14_050_9_0019.bmp,512,512,Stenosis,255,352,270,384
aug3_brt_14_050_9_0019.bmp,512,512,Stenosis,255,128,270,160
orig_14_024_6_0058.bmp,512,512,Stenosis,191,129,219,149
aug1_hflip_14_024_6_0058.bmp,512,512,Stenosis,293,129,321,149
aug2_vflip_14_024_6_0058.bmp,512,512,Stenosis,191,363,219,383
aug3_brt_14_024_6_0058.bmp,512,512,Stenosis,191,129,219,149
orig_14_053_5_0045.bmp,512,512,Stenosis,129,42,167,62
aug1_hflip_14_053_5_0045.bmp,512,512,Stenosis,345,42,383,62
aug2_vflip_14_053_5_0045.bmp,512,512,Stenosis,129,450,167,470
aug3_brt_14_053_5_0045.bmp,512,512,Stenosis,129,42,167,62
orig_14_080_2_0081.bmp,512,512,Stenosis,293,199,344,224
aug1_hflip_14_080_2_0081.bmp,512,512,Stenosis,168,199,219,224
aug2_vflip_14_080_2_0081.bmp,512,512,Stenosis,293,288,344,313
aug3_brt_14_080_2_0081.bmp,512,512,Stenosis,293,199,344,224
orig_14_075_4_0032.bmp,512,512,Stenosis,116,164,157,188
aug1_hflip_14_075_4_0032.bmp,512,512,Stenosis,355,164,396,188
aug2_vflip_14_075_4_0032.bmp,512,512,Stenosis,116,324,157,348
aug3_brt_14_075_4_0032.bmp,512,512,Stenosis,116,164,157,188
orig_14_069_1_0076.bmp,512,512,Stenosis,113,161,140,179
aug1_hflip_14_069_1_0076.bmp,512,512,Stenosis,372,161,399,179
aug2_vflip_14_069_1_0076.bmp,512,512,Stenosis,113,333,140,351
aug3_brt_14_069_1_0076.bmp,512,512,Stenosis,113,161,140,179
orig_14_096_6_0050.bmp,512,512,Stenosis,138,128,206,151
aug1_hflip_14_096_6_0050.bmp,512,512,Stenosis,306,128,374,151
aug2_vflip_14_096_6_0050.bmp,512,512,Stenosis,138,361,206,384
aug3_brt_14_096_6_0050.bmp,512,512,Stenosis,138,128,206,151
orig_14_051_2_0047.bmp,512,512,Stenosis,90,333,116,381
aug1_hflip_14_051_2_0047.bmp,512,512,Stenosis,396,333,422,381
aug2_vflip_14_051_2_0047.bmp,512,512,Stenosis,90,131,116,179
aug3_brt_14_051_2_0047.bmp,512,512,Stenosis,90,333,116,381
orig_14_048_5_0046.bmp,512,512,Stenosis,258,92,274,106
aug1_hflip_14_048_5_0046.bmp,512,512,Stenosis,238,92,254,106
aug2_vflip_14_048_5_0046.bmp,512,512,Stenosis,258,406,274,420
aug3_brt_14_048_5_0046.bmp,512,512,Stenosis,258,92,274,106
orig_14_050_4_0027.bmp,512,512,Stenosis,148,103,195,121
aug1_hflip_14_050_4_0027.bmp,512,512,Stenosis,317,103,364,121
aug2_vflip_14_050_4_0027.bmp,512,512,Stenosis,148,391,195,409
aug3_brt_14_050_4_0027.bmp,512,512,Stenosis,148,103,195,121
orig_14_039_7_0055.bmp,512,512,Stenosis,128,130,143,149
aug1_hflip_14_039_7_0055.bmp,512,512,Stenosis,369,130,384,149
aug2_vflip_14_039_7_0055.bmp,512,512,Stenosis,128,363,143,382
aug3_brt_14_039_7_0055.bmp,512,512,Stenosis,128,130,143,149
orig_14_053_4_0069.bmp,512,512,Stenosis,256,114,289,133
aug1_hflip_14_053_4_0069.bmp,512,512,Stenosis,223,114,256,133
aug2_vflip_14_053_4_0069.bmp,512,512,Stenosis,256,379,289,398
aug3_brt_14_053_4_0069.bmp,512,512,Stenosis,256,114,289,133
orig_14_015_1_0056.bmp,512,512,Stenosis,134,111,182,137
aug1_hflip_14_015_1_0056.bmp,512,512,Stenosis,330,111,378,137
aug2_vflip_14_015_1_0056.bmp,512,512,Stenosis,134,375,182,401
aug3_brt_14_015_1_0056.bmp,512,512,Stenosis,134,111,182,137
orig_14_031_6_0032.bmp,512,512,Stenosis,238,116,254,138
aug1_hflip_14_031_6_0032.bmp,512,512,Stenosis,258,116,274,138
aug2_vflip_14_031_6_0032.bmp,512,512,Stenosis,238,374,254,396
aug3_brt_14_031_6_0032.bmp,512,512,Stenosis,238,116,254,138
orig_14_021_16_0068.bmp,512,512,Stenosis,80,36,109,60
aug1_hflip_14_021_16_0068.bmp,512,512,Stenosis,403,36,432,60
aug2_vflip_14_021_16_0068.bmp,512,512,Stenosis,80,452,109,476
aug3_brt_14_021_16_0068.bmp,512,512,Stenosis,80,36,109,60
orig_14_048_2_0040.bmp,512,512,Stenosis,66,91,84,112
aug1_hflip_14_048_2_0040.bmp,512,512,Stenosis,428,91,446,112
aug2_vflip_14_048_2_0040.bmp,512,512,Stenosis,66,400,84,421
aug3_brt_14_048_2_0040.bmp,512,512,Stenosis,66,91,84,112
orig_14_057_3_0082.bmp,512,512,Stenosis,192,57,229,82
aug1_hflip_14_057_3_0082.bmp,512,512,Stenosis,283,57,320,82
aug2_vflip_14_057_3_0082.bmp,512,512,Stenosis,192,430,229,455
aug3_brt_14_057_3_0082.bmp,512,512,Stenosis,192,57,229,82
orig_14_053_4_0082.bmp,512,512,Stenosis,247,103,283,119
aug1_hflip_14_053_4_0082.bmp,512,512,Stenosis,229,103,265,119
aug2_vflip_14_053_4_0082.bmp,512,512,Stenosis,247,393,283,409
aug3_brt_14_053_4_0082.bmp,512,512,Stenosis,247,103,283,119
orig_14_075_2_0030.bmp,512,512,Stenosis,53,149,98,262
aug1_hflip_14_075_2_0030.bmp,512,512,Stenosis,414,149,459,262
aug2_vflip_14_075_2_0030.bmp,512,512,Stenosis,53,250,98,363
aug3_brt_14_075_2_0030.bmp,512,512,Stenosis,53,149,98,262
orig_14_095_4_0016.bmp,512,512,Stenosis,179,270,211,287
aug1_hflip_14_095_4_0016.bmp,512,512,Stenosis,301,270,333,287
aug2_vflip_14_095_4_0016.bmp,512,512,Stenosis,179,225,211,242
aug3_brt_14_095_4_0016.bmp,512,512,Stenosis,179,270,211,287
orig_14_021_5_0053.bmp,512,512,Stenosis,144,118,184,151
aug1_hflip_14_021_5_0053.bmp,512,512,Stenosis,328,118,368,151
aug2_vflip_14_021_5_0053.bmp,512,512,Stenosis,144,361,184,394
aug3_brt_14_021_5_0053.bmp,512,512,Stenosis,144,118,184,151
orig_14_075_2_0031.bmp,512,512,Stenosis,71,167,104,289
aug1_hflip_14_075_2_0031.bmp,512,512,Stenosis,408,167,441,289
aug2_vflip_14_075_2_0031.bmp,512,512,Stenosis,71,223,104,345
aug3_brt_14_075_2_0031.bmp,512,512,Stenosis,71,167,104,289
orig_14_075_4_0049.bmp,512,512,Stenosis,94,202,139,229
aug1_hflip_14_075_4_0049.bmp,512,512,Stenosis,373,202,418,229
aug2_vflip_14_075_4_0049.bmp,512,512,Stenosis,94,283,139,310
aug3_brt_14_075_4_0049.bmp,512,512,Stenosis,94,202,139,229
orig_14_007_3_0073.bmp,512,512,Stenosis,263,122,288,141
aug1_hflip_14_007_3_0073.bmp,512,512,Stenosis,224,122,249,141
aug2_vflip_14_007_3_0073.bmp,512,512,Stenosis,263,371,288,390
aug3_brt_14_007_3_0073.bmp,512,512,Stenosis,263,122,288,141
orig_14_095_2_0034.bmp,512,512,Stenosis,281,246,302,270
aug1_hflip_14_095_2_0034.bmp,512,512,Stenosis,210,246,231,270
aug2_vflip_14_095_2_0034.bmp,512,512,Stenosis,281,242,302,266
aug3_brt_14_095_2_0034.bmp,512,512,Stenosis,281,246,302,270
orig_14_048_4_0070.bmp,512,512,Stenosis,151,38,163,48
aug1_hflip_14_048_4_0070.bmp,512,512,Stenosis,349,38,361,48
aug2_vflip_14_048_4_0070.bmp,512,512,Stenosis,151,464,163,474
aug3_brt_14_048_4_0070.bmp,512,512,Stenosis,151,38,163,48
orig_14_088_5_0036.bmp,512,512,Stenosis,181,154,202,222
