filename,width,height,class,xmin,ymin,xmax,ymax
14_083_7_0012.bmp,512,512,Stenosis,90,161,110,192
14_039_4_0057.bmp,512,512,Stenosis,152,152,164,164
14_023_4_0046.bmp,512,512,Stenosis,184,115,202,146
14_062_5_0039.bmp,512,512,Stenosis,85,243,107,286
14_051_8_0025.bmp,512,512,Stenosis,164,116,213,134
14_077_5_0034.bmp,512,512,Stenosis,231,138,260,160
14_024_1_0059.bmp,512,512,Stenosis,107,122,133,147
14_053_1_0069.bmp,512,512,Stenosis,98,328,138,353
14_085_5_0069.bmp,512,512,Stenosis,186,58,245,83
14_024_3_0045.bmp,512,512,Stenosis,213,216,236,251
14_066_7_0057.bmp,512,512,Stenosis,160,58,182,92
14_040_7_0014.bmp,512,512,Stenosis,34,158,67,186
14_031_7_0027.bmp,512,512,Stenosis,274,95,296,107
14_050_8_0040.bmp,512,512,Stenosis,193,128,235,145
14_026_3_0056.bmp,512,512,Stenosis,145,159,171,188
14_048_2_0067.bmp,512,512,Stenosis,77,106,92,124
14_006_1_0051.bmp,512,512,Stenosis,321,295,379,376
14_057_3_0088.bmp,512,512,Stenosis,194,72,226,99
14_087_3_0035.bmp,512,512,Stenosis,158,32,202,54
14_002_8_0020.bmp,512,512,Stenosis,223,143,254,166
14_026_3_0078.bmp,512,512,Stenosis,143,176,168,213
14_042_2_0074.bmp,512,512,Stenosis,104,131,119,145
14_022_6_0064.bmp,512,512,Stenosis,97,176,119,239
14_029_2_0036.bmp,512,512,Stenosis,140,188,167,224
14_021_35_0022.bmp,512,512,Stenosis,360,114,380,145
14_081_7_0045.bmp,512,512,Stenosis,222,181,240,227
14_032_6_0067.bmp,512,512,Stenosis,274,147,292,171
14_007_10_0050.bmp,512,512,Stenosis,260,81,286,109
14_028_2_0063.bmp,512,512,Stenosis,167,50,208,85
14_085_4_0043.bmp,512,512,Stenosis,206,78,261,105
14_083_1_0041.bmp,512,512,Stenosis,154,69,221,89
14_029_4_0098.bmp,512,512,Stenosis,315,147,344,179
14_031_5_0050.bmp,512,512,Stenosis,295,124,319,145
14_057_2_0053.bmp,512,512,Stenosis,210,82,236,107
14_024_5_0038.bmp,512,512,Stenosis,285,51,314,81
14_083_6_0034.bmp,512,512,Stenosis,144,160,171,179
14_044_1_0046.bmp,512,512,Stenosis,124,109,141,127
14_024_6_0047.bmp,512,512,Stenosis,204,112,229,133
14_051_6_0032.bmp,512,512,Stenosis,257,147,282,194
14_049_1_0030.bmp,512,512,Stenosis,213,99,230,109
14_095_8_0053.bmp,512,512,Stenosis,119,103,142,117
14_059_2_0053.bmp,512,512,Stenosis,115,89,152,106
14_039_5_0034.bmp,512,512,Stenosis,123,32,147,50
14_046_3_0025.bmp,512,512,Stenosis,149,141,163,156
14_094_2_0050.bmp,512,512,Stenosis,141,121,163,137
14_084_5_0043.bmp,512,512,Stenosis,170,102,216,118
14_046_6_0037.bmp,512,512,Stenosis,129,143,143,161
14_007_10_0096.bmp,512,512,Stenosis,283,103,307,128
14_039_4_0041.bmp,512,512,Stenosis,192,142,208,155
14_087_2_0079.bmp,512,512,Stenosis,167,174,224,195
14_003_1_0025.bmp,512,512,Stenosis,167,262,211,300
14_021_31_0030.bmp,512,512,Stenosis,138,179,161,201
14_031_7_0056.bmp,512,512,Stenosis,273,117,295,134
14_040_2_0025.bmp,512,512,Stenosis,289,344,305,374
14_015_1_0057.bmp,512,512,Stenosis,134,112,179,131
14_076_3_0017.bmp,512,512,Stenosis,220,190,277,204
14_085_2_0038.bmp,512,512,Stenosis,224,47,277,78
14_062_5_0046.bmp,512,512,Stenosis,66,231,88,271
14_053_4_0064.bmp,512,512,Stenosis,262,116,291,135
14_050_8_0023.bmp,512,512,Stenosis,171,149,224,166
14_088_8_0075.bmp,512,512,Stenosis,338,174,380,192
14_024_5_0067.bmp,512,512,Stenosis,297,35,321,69
14_095_4_0043.bmp,512,512,Stenosis,41,285,85,307
14_024_3_0013.bmp,512,512,Stenosis,218,195,232,215
14_069_1_0064.bmp,512,512,Stenosis,138,164,166,182
14_046_5_0065.bmp,512,512,Stenosis,345,157,360,174
14_007_8_0037.bmp,512,512,Stenosis,267,84,293,113
14_096_3_0075.bmp,512,512,Stenosis,181,115,211,133
14_048_2_0026.bmp,512,512,Stenosis,116,144,129,164
14_092_1_0038.bmp,512,512,Stenosis,182,124,208,150
14_028_1_0078.bmp,512,512,Stenosis,136,119,177,144
14_031_5_0029.bmp,512,512,Stenosis,304,113,327,138
14_042_1_0042.bmp,512,512,Stenosis,148,188,166,209
14_046_3_0053.bmp,512,512,Stenosis,142,130,159,142
14_040_7_0005.bmp,512,512,Stenosis,55,192,90,222
14_096_4_0046.bmp,512,512,Stenosis,137,120,176,140
14_007_3_0074.bmp,512,512,Stenosis,266,123,294,149
14_087_3_0058.bmp,512,512,Stenosis,160,40,209,62
14_048_1_0039.bmp,512,512,Stenosis,146,224,163,240
14_024_2_0058.bmp,512,512,Stenosis,138,65,163,88
14_088_3_0051.bmp,512,512,Stenosis,295,167,320,220
14_096_4_0068.bmp,512,512,Stenosis,133,136,170,156
14_046_3_0039.bmp,512,512,Stenosis,120,128,133,138
14_050_9_0019.bmp,512,512,Stenosis,255,128,270,160
14_024_6_0058.bmp,512,512,Stenosis,191,129,219,149
14_053_5_0045.bmp,512,512,Stenosis,129,42,167,62
14_080_2_0081.bmp,512,512,Stenosis,293,199,344,224
14_075_4_0032.bmp,512,512,Stenosis,116,164,157,188
14_069_1_0076.bmp,512,512,Stenosis,113,161,140,179
14_096_6_0050.bmp,512,512,Stenosis,138,128,206,151
14_051_2_0047.bmp,512,512,Stenosis,90,333,116,381
14_048_5_0046.bmp,512,512,Stenosis,258,92,274,106
14_050_4_0027.bmp,512,512,Stenosis,148,103,195,121
14_039_7_0055.bmp,512,512,Stenosis,128,130,143,149
14_053_4_0069.bmp,512,512,Stenosis,256,114,289,133
14_015_1_0056.bmp,512,512,Stenosis,134,111,182,137
14_031_6_0032.bmp,512,512,Stenosis,238,116,254,138
14_021_16_0068.bmp,512,512,Stenosis,80,36,109,60
14_048_2_0040.bmp,512,512,Stenosis,66,91,84,112
14_057_3_0082.bmp,512,512,Stenosis,192,57,229,82
14_053_4_0082.bmp,512,512,Stenosis,247,103,283,119
14_075_2_0030.bmp,512,512,Stenosis,53,149,98,262
14_095_4_0016.bmp,512,512,Stenosis,179,270,211,287
14_021_5_0053.bmp,512,512,Stenosis,144,118,184,151
14_075_2_0031.bmp,512,512,Stenosis,71,167,104,289
14_075_4_0049.bmp,512,512,Stenosis,94,202,139,229
14_007_3_0073.bmp,512,512,Stenosis,263,122,288,141
14_095_2_0034.bmp,512,512,Stenosis,281,246,302,270
14_048_4_0070.bmp,512,512,Stenosis,151,38,163,48
14_088_5_0036.bmp,512,512,Stenosis,181,154,202,222
14_094_2_0056.bmp,512,512,Stenosis,110,110,130,131
14_021_2_0028.bmp,512,512,Stenosis,218,363,254,389
14_048_1_0059.bmp,512,512,Stenosis,132,220,144,236
14_024_6_0069.bmp,512,512,Stenosis,240,140,277,165
14_085_2_0040.bmp,512,512,Stenosis,220,49,277,78
14_006_1_0129.bmp,512,512,Stenosis,309,278,361,354
14_042_2_0062.bmp,512,512,Stenosis,124,168,139,188
14_022_6_0032.bmp,512,512,Stenosis,88,192,107,237
14_053_4_0050.bmp,512,512,Stenosis,248,101,280,120
14_085_1_0058.bmp,512,512,Stenosis,86,250,109,304
14_066_9_0063.bmp,512,512,Stenosis,278,161,303,186
14_007_10_0095.bmp,512,512,Stenosis,285,110,312,133
14_048_1_0032.bmp,512,512,Stenosis,131,219,153,231
14_029_6_0071.bmp,512,512,Stenosis,69,240,92,256
14_021_37_0048.bmp,512,512,Stenosis,157,430,223,454
14_059_2_0056.bmp,512,512,Stenosis,133,102,165,123
14_096_5_0065.bmp,512,512,Stenosis,150,110,222,136
14_095_2_0044.bmp,512,512,Stenosis,323,257,341,281
14_007_6_0093.bmp,512,512,Stenosis,284,92,309,117
14_087_3_0036.bmp,512,512,Stenosis,156,30,200,51
14_059_2_0063.bmp,512,512,Stenosis,128,87,176,110
14_007_6_0034.bmp,512,512,Stenosis,272,90,298,120
14_021_35_0030.bmp,512,512,Stenosis,369,90,392,124
14_022_6_0057.bmp,512,512,Stenosis,114,205,146,268
14_028_3_0084.bmp,512,512,Stenosis,158,130,197,158
14_077_5_0056.bmp,512,512,Stenosis,214,153,243,183
14_031_8_0049.bmp,512,512,Stenosis,304,137,316,153
14_021_4_0057.bmp,512,512,Stenosis,201,232,271,277
14_094_3_0057.bmp,512,512,Stenosis,190,101,216,136
14_024_2_0032.bmp,512,512,Stenosis,157,129,185,149
14_002_8_0013.bmp,512,512,Stenosis,258,155,286,180
14_006_1_0097.bmp,512,512,Stenosis,323,293,380,378
14_026_2_0022.bmp,512,512,Stenosis,119,126,149,151
14_049_3_0035.bmp,512,512,Stenosis,218,76,236,83
14_031_6_0064.bmp,512,512,Stenosis,229,101,244,122
14_007_5_0057.bmp,512,512,Stenosis,266,133,286,155
14_032_6_0060.bmp,512,512,Stenosis,273,124,292,151
14_006_1_0120.bmp,512,512,Stenosis,313,282,374,380
14_031_5_0024.bmp,512,512,Stenosis,288,92,310,112
14_083_6_0041.bmp,512,512,Stenosis,131,148,160,173
14_021_4_0049.bmp,512,512,Stenosis,183,244,261,277
14_021_37_0053.bmp,512,512,Stenosis,179,409,238,438
14_046_3_0040.bmp,512,512,Stenosis,112,127,120,138
14_084_9_0047.bmp,512,512,Stenosis,188,26,236,51
14_088_2_0017.bmp,512,512,Stenosis,272,165,316,228
14_017_1_0033.bmp,512,512,Stenosis,206,196,229,213
14_021_30_0026.bmp,512,512,Stenosis,238,147,269,164
14_081_10_0037.bmp,512,512,Stenosis,174,336,211,355
14_075_3_0020.bmp,512,512,Stenosis,121,228,156,276
14_026_2_0016.bmp,512,512,Stenosis,126,133,152,157
14_085_4_0045.bmp,512,512,Stenosis,195,76,252,102
14_077_6_0066.bmp,512,512,Stenosis,297,146,343,177
14_084_9_0049.bmp,512,512,Stenosis,178,15,220,40
14_048_5_0058.bmp,512,512,Stenosis,238,90,259,105
14_053_4_0086.bmp,512,512,Stenosis,247,108,279,128
14_033_3_0054.bmp,512,512,Stenosis,240,104,258,119
14_028_1_0074.bmp,512,512,Stenosis,146,119,199,142
14_022_3_0076.bmp,512,512,Stenosis,275,119,326,139
14_057_3_0093.bmp,512,512,Stenosis,202,77,239,109
14_046_5_0054.bmp,512,512,Stenosis,337,157,350,170
14_002_5_0047.bmp,512,512,Stenosis,212,165,238,185
14_019_5_0043.bmp,512,512,Stenosis,251,65,287,90
14_080_2_0077.bmp,512,512,Stenosis,296,199,334,222
14_055_5_0029.bmp,512,512,Stenosis,106,163,129,191
14_062_2_0047.bmp,512,512,Stenosis,165,106,206,134
14_070_3_0038.bmp,512,512,Stenosis,255,272,296,325
14_095_7_0040.bmp,512,512,Stenosis,112,145,135,172
14_031_6_0046.bmp,512,512,Stenosis,219,68,234,90
14_010_1_0023.bmp,512,512,Stenosis,132,246,176,293
14_024_6_0045.bmp,512,512,Stenosis,201,111,233,131
14_050_8_0032.bmp,512,512,Stenosis,181,140,230,156
14_028_2_0097.bmp,512,512,Stenosis,168,55,208,83
14_050_8_0024.bmp,512,512,Stenosis,168,140,214,158
14_028_3_0063.bmp,512,512,Stenosis,161,145,213,167
14_032_4_0041.bmp,512,512,Stenosis,147,143,174,163
14_095_5_0060.bmp,512,512,Stenosis,150,157,193,179
14_021_16_0024.bmp,512,512,Stenosis,112,96,128,125
14_088_8_0069.bmp,512,512,Stenosis,398,216,440,231
14_021_37_0030.bmp,512,512,Stenosis,171,372,223,408
14_096_2_0010.bmp,512,512,Stenosis,18,226,40,256
14_044_3_0032.bmp,512,512,Stenosis,235,256,254,272
14_062_5_0052.bmp,512,512,Stenosis,74,249,92,296
14_021_30_0011.bmp,512,512,Stenosis,238,195,274,219
14_024_3_0036.bmp,512,512,Stenosis,232,211,257,252
14_014_1_0012.bmp,512,512,Stenosis,151,113,195,148
14_039_5_0079.bmp,512,512,Stenosis,126,62,143,85
14_024_1_0020.bmp,512,512,Stenosis,103,132,128,159
14_080_2_0045.bmp,512,512,Stenosis,279,181,314,210
14_044_2_0040.bmp,512,512,Stenosis,208,190,233,210
14_050_9_0024.bmp,512,512,Stenosis,251,111,267,147
14_052_1_0021.bmp,512,512,Stenosis,155,330,201,347
14_077_6_0088.bmp,512,512,Stenosis,312,156,350,186
14_066_8_0034.bmp,512,512,Stenosis,66,80,95,103
14_006_1_0048.bmp,512,512,Stenosis,327,277,376,355
14_015_1_0062.bmp,512,512,Stenosis,130,98,180,122
14_095_7_0041.bmp,512,512,Stenosis,114,140,136,171
14_098_3_0009.bmp,512,512,Stenosis,213,83,251,99
14_066_3_0064.bmp,512,512,Stenosis,251,169,282,193
14_069_1_0071.bmp,512,512,Stenosis,107,168,138,184
14_022_7_0042.bmp,512,512,Stenosis,101,60,116,86
14_077_5_0042.bmp,512,512,Stenosis,218,149,240,172
14_075_6_0023.bmp,512,512,Stenosis,134,96,213,114
14_046_3_0044.bmp,512,512,Stenosis,100,122,113,135
14_064_2_0074.bmp,512,512,Stenosis,261,203,293,263
14_080_2_0076.bmp,512,512,Stenosis,295,193,332,214
14_081_10_0045.bmp,512,512,Stenosis,89,266,132,284
14_029_5_0096.bmp,512,512,Stenosis,122,264,139,293
14_024_5_0042.bmp,512,512,Stenosis,274,60,300,85
14_029_4_0062.bmp,512,512,Stenosis,341,101,371,129
14_048_5_0080.bmp,512,512,Stenosis,252,83,273,94
14_040_7_0023.bmp,512,512,Stenosis,30,146,53,171
14_029_4_0054.bmp,512,512,Stenosis,323,117,350,152
14_032_4_0060.bmp,512,512,Stenosis,120,126,140,142
14_084_9_0033.bmp,512,512,Stenosis,218,64,258,83
14_022_1_0061.bmp,512,512,Stenosis,168,201,187,228
14_010_1_0051.bmp,512,512,Stenosis,24,203,58,242
14_080_3_0032.bmp,512,512,Stenosis,162,211,203,233
14_084_3_0050.bmp,512,512,Stenosis,131,133,150,156
14_095_5_0055.bmp,512,512,Stenosis,168,168,203,193
14_050_6_0038.bmp,512,512,Stenosis,161,64,198,93
14_075_5_0028.bmp,512,512,Stenosis,196,69,256,86
14_031_3_0051.bmp,512,512,Stenosis,268,236,284,254
14_007_3_0061.bmp,512,512,Stenosis,280,136,311,172
14_096_2_0044.bmp,512,512,Stenosis,55,250,73,281
14_019_5_0074.bmp,512,512,Stenosis,255,73,285,97
14_022_1_0051.bmp,512,512,Stenosis,180,204,200,236
14_007_10_0082.bmp,512,512,Stenosis,260,103,296,124
14_042_1_0036.bmp,512,512,Stenosis,119,188,131,205
14_085_5_0080.bmp,512,512,Stenosis,149,50,220,74
14_046_6_0042.bmp,512,512,Stenosis,159,149,183,169
14_016_1_0018.bmp,512,512,Stenosis,220,135,260,162
14_055_5_0028.bmp,512,512,Stenosis,111,167,137,190
14_064_3_0037.bmp,512,512,Stenosis,258,181,276,218
14_039_2_0036.bmp,512,512,Stenosis,129,107,145,123
14_096_2_0050.bmp,512,512,Stenosis,24,190,42,217
14_006_1_0144.bmp,512,512,Stenosis,315,255,378,336
14_064_3_0017.bmp,512,512,Stenosis,235,188,254,242
14_021_31_0018.bmp,512,512,Stenosis,175,208,212,241
14_032_7_0030.bmp,512,512,Stenosis,221,230,240,245
14_040_1_0022.bmp,512,512,Stenosis,260,177,269,195
14_085_2_0048.bmp,512,512,Stenosis,223,83,287,113
14_039_5_0075.bmp,512,512,Stenosis,133,65,153,88
14_023_2_0089.bmp,512,512,Stenosis,378,217,403,262
14_006_1_0063.bmp,512,512,Stenosis,300,295,359,373
14_031_3_0055.bmp,512,512,Stenosis,270,234,286,250
14_094_2_0038.bmp,512,512,Stenosis,144,118,167,143
14_033_3_0042.bmp,512,512,Stenosis,250,113,273,131
14_019_5_0087.bmp,512,512,Stenosis,234,92,268,118
14_017_1_0056.bmp,512,512,Stenosis,204,209,227,229
14_075_3_0030.bmp,512,512,Stenosis,173,187,207,231
14_024_2_0045.bmp,512,512,Stenosis,151,98,181,120
14_080_3_0038.bmp,512,512,Stenosis,188,202,224,225
14_077_6_0091.bmp,512,512,Stenosis,303,145,355,178
14_081_10_0049.bmp,512,512,Stenosis,175,320,213,337
14_042_2_0035.bmp,512,512,Stenosis,126,185,138,199
14_081_11_0041.bmp,512,512,Stenosis,76,271,117,293
14_088_8_0073.bmp,512,512,Stenosis,359,170,398,191
14_016_1_0008.bmp,512,512,Stenosis,215,144,247,165
14_007_10_0059.bmp,512,512,Stenosis,264,98,293,120
14_018_8_0016.bmp,512,512,Stenosis,169,129,209,170
14_002_5_0029.bmp,512,512,Stenosis,215,161,235,175
14_096_3_0047.bmp,512,512,Stenosis,199,99,225,113
14_070_5_0031.bmp,512,512,Stenosis,111,188,135,216
14_066_7_0055.bmp,512,512,Stenosis,184,44,208,78
14_023_4_0060.bmp,512,512,Stenosis,173,122,204,145
14_075_2_0019.bmp,512,512,Stenosis,94,194,124,314
14_085_4_0066.bmp,512,512,Stenosis,198,105,259,135
14_048_2_0024.bmp,512,512,Stenosis,117,145,130,166
14_015_1_0041.bmp,512,512,Stenosis,123,80,171,114
14_050_10_0028.bmp,512,512,Stenosis,240,181,280,191
14_016_1_0040.bmp,512,512,Stenosis,220,128,263,155
14_031_3_0067.bmp,512,512,Stenosis,272,244,286,264
14_010_6_0028.bmp,512,512,Stenosis,207,229,236,264
14_057_3_0089.bmp,512,512,Stenosis,195,78,229,100
14_024_6_0055.bmp,512,512,Stenosis,180,119,208,144
14_024_3_0007.bmp,512,512,Stenosis,106,145,130,176
14_024_6_0042.bmp,512,512,Stenosis,202,105,228,130
14_095_1_0052.bmp,512,512,Stenosis,331,318,371,336
14_039_5_0065.bmp,512,512,Stenosis,177,85,194,104
14_046_3_0043.bmp,512,512,Stenosis,103,122,113,131
14_046_6_0039.bmp,512,512,Stenosis,130,144,147,167
14_028_2_0057.bmp,512,512,Stenosis,156,72,189,99
14_029_5_0046.bmp,512,512,Stenosis,117,239,138,268
14_084_5_0028.bmp,512,512,Stenosis,189,113,239,130
14_023_2_0100.bmp,512,512,Stenosis,374,207,398,247
14_046_5_0037.bmp,512,512,Stenosis,350,152,364,167
14_021_35_0024.bmp,512,512,Stenosis,352,105,371,140
14_042_5_0043.bmp,512,512,Stenosis,142,213,153,229
14_022_7_0059.bmp,512,512,Stenosis,125,78,149,115
14_075_2_0023.bmp,512,512,Stenosis,102,196,133,326
14_081_7_0049.bmp,512,512,Stenosis,225,156,241,196
14_021_1_0087.bmp,512,512,Stenosis,141,338,188,369
14_087_3_0064.bmp,512,512,Stenosis,149,23,193,50
14_096_2_0060.bmp,512,512,Stenosis,61,242,81,277
14_095_7_0032.bmp,512,512,Stenosis,67,139,84,174
14_007_5_0089.bmp,512,512,Stenosis,268,144,300,166
14_066_10_0078.bmp,512,512,Stenosis,129,110,144,132
14_081_3_0036.bmp,512,512,Stenosis,119,200,144,241
14_049_3_0027.bmp,512,512,Stenosis,195,69,216,80
14_066_8_0040.bmp,512,512,Stenosis,74,119,104,138
14_066_10_0048.bmp,512,512,Stenosis,162,132,177,150
14_007_10_0063.bmp,512,512,Stenosis,270,93,302,122
14_021_5_0055.bmp,512,512,Stenosis,151,122,184,157
14_012_4_0032.bmp,512,512,Stenosis,137,70,159,102
14_059_2_0061.bmp,512,512,Stenosis,141,89,188,111
14_026_2_0051.bmp,512,512,Stenosis,109,147,139,170
14_031_3_0040.bmp,512,512,Stenosis,265,240,285,256
14_053_2_0030.bmp,512,512,Stenosis,92,185,138,200
14_039_4_0079.bmp,512,512,Stenosis,134,142,155,159
14_087_2_0057.bmp,512,512,Stenosis,161,161,220,185
14_018_8_0035.bmp,512,512,Stenosis,164,133,188,181
14_084_7_0030.bmp,512,512,Stenosis,87,158,106,197
14_034_7_0042.bmp,512,512,Stenosis,134,115,159,139
14_095_5_0048.bmp,512,512,Stenosis,129,167,167,185
14_087_2_0089.bmp,512,512,Stenosis,153,163,207,184
14_024_2_0022.bmp,512,512,Stenosis,144,101,167,123
14_023_2_0120.bmp,512,512,Stenosis,362,182,379,223
14_029_4_0058.bmp,512,512,Stenosis,332,112,357,140
14_083_1_0055.bmp,512,512,Stenosis,163,84,221,103
14_031_5_0023.bmp,512,512,Stenosis,286,88,311,110
14_081_7_0030.bmp,512,512,Stenosis,225,149,242,188
14_021_15_0063.bmp,512,512,Stenosis,222,55,250,98
14_002_8_0017.bmp,512,512,Stenosis,254,164,282,185
14_031_7_0078.bmp,512,512,Stenosis,277,112,296,128
14_031_5_0021.bmp,512,512,Stenosis,282,90,311,115
14_095_8_0039.bmp,512,512,Stenosis,98,83,125,107
14_084_9_0039.bmp,512,512,Stenosis,211,47,252,74
14_021_1_0092.bmp,512,512,Stenosis,103,329,162,359
14_042_1_0061.bmp,512,512,Stenosis,119,190,133,211
14_069_1_0100.bmp,512,512,Stenosis,111,195,147,214
14_051_8_0030.bmp,512,512,Stenosis,142,87,193,108
14_019_5_0041.bmp,512,512,Stenosis,253,64,291,95
14_040_7_0008.bmp,512,512,Stenosis,88,207,106,234
14_029_4_0053.bmp,512,512,Stenosis,320,120,343,153
14_051_2_0055.bmp,512,512,Stenosis,89,263,118,297
14_096_3_0053.bmp,512,512,Stenosis,190,93,217,116
14_048_1_0067.bmp,512,512,Stenosis,150,217,167,234
14_075_5_0024.bmp,512,512,Stenosis,181,44,229,57
14_029_6_0067.bmp,512,512,Stenosis,92,268,116,282
14_006_1_0147.bmp,512,512,Stenosis,323,254,376,337
14_021_4_0041.bmp,512,512,Stenosis,197,248,270,288
14_059_1_0079.bmp,512,512,Stenosis,240,225,301,257
14_007_8_0099.bmp,512,512,Stenosis,284,99,313,126
14_046_5_0042.bmp,512,512,Stenosis,354,149,368,165
14_042_2_0069.bmp,512,512,Stenosis,105,128,122,140
14_021_4_0059.bmp,512,512,Stenosis,198,244,272,288
14_021_5_0052.bmp,512,512,Stenosis,131,117,172,147
14_021_34_0037.bmp,512,512,Stenosis,350,155,380,185
14_003_1_0006.bmp,512,512,Stenosis,151,266,198,307
14_029_6_0091.bmp,512,512,Stenosis,91,282,118,298
14_021_1_0062.bmp,512,512,Stenosis,103,362,174,387
14_066_8_0067.bmp,512,512,Stenosis,76,100,98,124
14_055_5_0016.bmp,512,512,Stenosis,114,170,135,184
14_046_5_0086.bmp,512,512,Stenosis,331,152,342,168
14_044_3_0045.bmp,512,512,Stenosis,235,298,251,313
14_048_2_0069.bmp,512,512,Stenosis,62,90,77,108
14_087_1_0087.bmp,512,512,Stenosis,167,161,219,186
14_095_5_0034.bmp,512,512,Stenosis,155,175,200,199
14_059_1_0082.bmp,512,512,Stenosis,234,212,300,242
14_075_2_0033.bmp,512,512,Stenosis,112,197,157,318
14_096_5_0068.bmp,512,512,Stenosis,161,118,231,141
14_021_6_0048.bmp,512,512,Stenosis,235,85,273,125
14_058_3_0043.bmp,512,512,Stenosis,184,75,200,119
14_051_10_0028.bmp,512,512,Stenosis,160,144,214,163
14_031_8_0044.bmp,512,512,Stenosis,293,154,315,174
14_031_7_0067.bmp,512,512,Stenosis,260,78,288,99
14_095_5_0032.bmp,512,512,Stenosis,147,175,184,197
14_084_4_0027.bmp,512,512,Stenosis,136,261,155,287
14_021_4_0050.bmp,512,512,Stenosis,174,251,238,280
14_096_4_0035.bmp,512,512,Stenosis,149,110,190,131
14_046_3_0041.bmp,512,512,Stenosis,108,123,120,137
14_048_3_0031.bmp,512,512,Stenosis,254,111,269,125
14_088_5_0027.bmp,512,512,Stenosis,188,130,214,199
14_006_1_0066.bmp,512,512,Stenosis,321,289,375,371
14_010_1_0039.bmp,512,512,Stenosis,147,243,194,284
14_022_2_0053.bmp,512,512,Stenosis,248,124,291,152
14_021_37_0037.bmp,512,512,Stenosis,201,420,257,456
14_044_1_0023.bmp,512,512,Stenosis,112,101,134,116
14_021_1_0038.bmp,512,512,Stenosis,90,326,176,363
14_032_7_0045.bmp,512,512,Stenosis,250,175,264,194
14_088_3_0045.bmp,512,512,Stenosis,268,142,297,193
14_081_3_0011.bmp,512,512,Stenosis,85,169,104,210
14_084_7_0065.bmp,512,512,Stenosis,105,146,136,190
14_070_5_0032.bmp,512,512,Stenosis,123,197,148,222
14_092_2_0043.bmp,512,512,Stenosis,220,85,257,104
14_029_5_0091.bmp,512,512,Stenosis,111,285,134,315
14_087_2_0076.bmp,512,512,Stenosis,170,177,212,194
14_024_6_0060.bmp,512,512,Stenosis,201,133,230,156
14_084_3_0036.bmp,512,512,Stenosis,92,131,118,162
14_075_4_0031.bmp,512,512,Stenosis,110,170,152,192
14_084_9_0031.bmp,512,512,Stenosis,216,61,257,78
14_021_29_0035.bmp,512,512,Stenosis,244,61,264,89
14_015_1_0012.bmp,512,512,Stenosis,120,98,182,130
14_034_7_0027.bmp,512,512,Stenosis,130,108,152,132
14_029_4_0083.bmp,512,512,Stenosis,329,136,357,165
14_044_1_0026.bmp,512,512,Stenosis,131,100,146,118
14_048_5_0067.bmp,512,512,Stenosis,235,94,250,107
14_049_1_0019.bmp,512,512,Stenosis,218,60,232,67
14_085_5_0041.bmp,512,512,Stenosis,187,69,245,92
14_095_5_0045.bmp,512,512,Stenosis,117,168,151,188
14_080_2_0065.bmp,512,512,Stenosis,282,183,321,209
14_044_1_0051.bmp,512,512,Stenosis,153,111,168,125
14_057_2_0070.bmp,512,512,Stenosis,226,116,261,144
14_024_6_0028.bmp,512,512,Stenosis,234,116,258,130
14_024_3_0022.bmp,512,512,Stenosis,238,193,259,232
14_021_16_0055.bmp,512,512,Stenosis,89,21,112,59
14_085_1_0075.bmp,512,512,Stenosis,118,277,141,319
14_059_2_0057.bmp,512,512,Stenosis,136,103,169,124
14_028_1_0089.bmp,512,512,Stenosis,153,149,192,182
14_044_5_0053.bmp,512,512,Stenosis,273,96,285,112
14_026_2_0061.bmp,512,512,Stenosis,100,136,128,159
14_026_2_0080.bmp,512,512,Stenosis,120,145,151,171
14_049_1_0015.bmp,512,512,Stenosis,214,78,228,89
14_046_3_0057.bmp,512,512,Stenosis,140,135,157,147
14_068_6_0040.bmp,512,512,Stenosis,113,132,151,149
14_092_2_0039.bmp,512,512,Stenosis,234,83,273,112
14_048_2_0084.bmp,512,512,Stenosis,109,133,124,150
14_048_4_0054.bmp,512,512,Stenosis,166,43,180,51
14_032_7_0043.bmp,512,512,Stenosis,247,180,263,199
14_091_1_0038.bmp,512,512,Stenosis,78,367,105,398
14_097_2_0016.bmp,512,512,Stenosis,204,155,220,170
14_021_16_0071.bmp,512,512,Stenosis,58,24,85,63
14_049_4_0050.bmp,512,512,Stenosis,225,106,248,120
14_088_6_0045.bmp,512,512,Stenosis,103,99,142,139
14_096_3_0070.bmp,512,512,Stenosis,177,108,209,129
14_023_4_0057.bmp,512,512,Stenosis,174,122,202,145
14_032_7_0052.bmp,512,512,Stenosis,254,170,273,191
14_057_3_0092.bmp,512,512,Stenosis,200,80,237,106
14_096_3_0062.bmp,512,512,Stenosis,218,106,245,125
14_007_5_0067.bmp,512,512,Stenosis,248,112,273,140
14_019_5_0059.bmp,512,512,Stenosis,236,112,275,133
14_031_4_0022.bmp,512,512,Stenosis,257,202,275,227
14_029_5_0098.bmp,512,512,Stenosis,118,273,139,300
14_085_5_0038.bmp,512,512,Stenosis,188,74,248,99
14_083_6_0036.bmp,512,512,Stenosis,138,154,173,174
14_040_1_0010.bmp,512,512,Stenosis,269,203,278,215
14_069_1_0068.bmp,512,512,Stenosis,130,154,160,172
14_029_5_0050.bmp,512,512,Stenosis,120,243,150,278
14_021_1_0094.bmp,512,512,Stenosis,112,307,165,344
14_085_4_0049.bmp,512,512,Stenosis,201,89,258,117
